Image,Age,Gender,Race,Emotion
disgust_-_S082_007_00000010.png,30,Man,white,angry
disgust_-_S085_004_00000015.png,29,Man,white,disgust
disgust_-_S085_004_00000016.png,29,Man,white,sad
disgust_-_S085_004_00000017.png,29,Man,white,happy
disgust_-_S087_004_00000010.png,34,Man,white,angry
disgust_-_S087_004_00000011.png,35,Man,white,angry
disgust_-_S087_004_00000012.png,36,Man,white,angry
disgust_-_S088_004_00000018.png,20,Man,latino hispanic,angry
disgust_-_S088_004_00000019.png,20,Man,latino hispanic,angry
disgust_-_S088_004_00000020.png,20,Man,latino hispanic,angry
disgust_-_S090_006_00000009.png,31,Man,black,angry
disgust_-_S090_006_00000010.png,31,Man,black,angry
disgust_-_S090_006_00000011.png,31,Man,black,angry
disgust_-_S095_006_00000011.png,33,Woman,white,disgust
disgust_-_S095_006_00000012.png,35,Woman,white,disgust
disgust_-_S095_006_00000013.png,35,Woman,white,disgust
disgust_-_S096_003_00000010.png,25,Man,white,neutral
disgust_-_S096_003_00000011.png,27,Man,white,angry
disgust_-_S096_003_00000012.png,27,Man,white,angry
disgust_-_S097_004_00000028.png,21,Man,white,sad
disgust_-_S097_004_00000029.png,22,Man,white,sad
disgust_-_S097_004_00000030.png,21,Man,white,sad
disgust_-_S098_003_00000011.png,30,Man,indian,angry
disgust_-_S098_003_00000012.png,29,Man,indian,angry
disgust_-_S098_003_00000013.png,29,Man,indian,angry
disgust_-_S099_007_00000010.png,21,Man,white,angry
disgust_-_S099_007_00000011.png,21,Man,white,angry
disgust_-_S099_007_00000012.png,21,Man,white,angry
disgust_-_S102_009_00000013.png,32,Man,white,neutral
disgust_-_S102_009_00000014.png,29,Man,white,neutral
disgust_-_S102_009_00000015.png,31,Man,white,neutral
disgust_-_S105_008_00000008.png,23,Man,black,neutral
disgust_-_S105_008_00000009.png,24,Man,black,neutral
disgust_-_S105_008_00000010.png,22,Man,black,fear
disgust_-_S106_004_00000006.png,33,Woman,white,angry
disgust_-_S106_004_00000007.png,33,Woman,white,angry
disgust_-_S106_004_00000008.png,33,Woman,white,angry
disgust_-_S107_005_00000009.png,34,Man,latino hispanic,angry
disgust_-_S107_005_00000010.png,32,Man,latino hispanic,angry
disgust_-_S107_005_00000011.png,33,Man,latino hispanic,angry
disgust_-_S108_006_00000018.png,25,Woman,white,angry
disgust_-_S108_006_00000019.png,26,Woman,white,angry
disgust_-_S108_006_00000020.png,26,Woman,white,angry
disgust_-_S109_005_00000012.png,29,Woman,white,angry
disgust_-_S109_005_00000013.png,29,Woman,white,angry
disgust_-_S109_005_00000014.png,30,Woman,white,angry
disgust_-_S111_007_00000012.png,30,Man,middle eastern,angry
disgust_-_S111_007_00000013.png,28,Man,middle eastern,angry
disgust_-_S111_007_00000014.png,30,Man,middle eastern,angry
disgust_-_S116_006_00000005.png,30,Man,white,angry
disgust_-_S116_006_00000006.png,31,Man,middle eastern,angry
disgust_-_S116_006_00000007.png,31,Man,middle eastern,angry
disgust_-_S124_006_00000009.png,27,Man,white,angry
disgust_-_S124_006_00000010.png,28,Man,white,angry
disgust_-_S124_006_00000011.png,29,Man,white,angry
disgust_-_S125_008_00000008.png,31,Woman,indian,sad
disgust_-_S125_008_00000009.png,31,Woman,indian,sad
disgust_-_S125_008_00000010.png,30,Woman,black,angry
disgust_-_S128_004_00000011.png,34,Woman,asian,angry
disgust_-_S128_004_00000012.png,35,Woman,asian,angry
disgust_-_S128_004_00000013.png,35,Woman,asian,angry
disgust_-_S129_011_00000016.png,27,Woman,white,angry
disgust_-_S129_011_00000017.png,27,Woman,white,angry
disgust_-_S129_011_00000018.png,28,Woman,white,angry
disgust_-_S130_012_00000009.png,28,Man,white,angry
disgust_-_S130_012_00000010.png,28,Man,white,angry
disgust_-_S130_012_00000011.png,28,Man,white,angry
disgust_-_S131_010_00000016.png,21,Man,asian,angry
disgust_-_S131_010_00000017.png,22,Man,asian,angry
disgust_-_S131_010_00000018.png,22,Man,asian,angry
disgust_-_S132_005_00000014.png,34,Man,white,angry
disgust_-_S132_005_00000015.png,34,Man,white,angry
disgust_-_S132_005_00000016.png,34,Man,white,angry
disgust_-_S134_008_00000011.png,31,Man,white,angry
disgust_-_S134_008_00000012.png,31,Man,white,angry
disgust_-_S134_008_00000013.png,31,Man,white,angry
